src_ip,dst_ip,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.0.222,172.16.0.14,28835,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.222,172.16.0.14,28826,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.52,172.16.0.19,26623,443,6,0,1,54,54,54,54,0,TCP Connection Flood
10.0.0.234,172.16.0.14,37387,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.53,172.16.0.38,10012,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.54,172.16.0.33,29831,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.55,172.16.0.65,43756,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.56,172.16.0.43,53199,80,6,0,1,78,78,78,78,0,TCP Connection Flood
10.0.1.57,172.16.0.41,50048,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.218,172.16.0.12,7554,52878,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.58,172.16.0.28,3083,9567,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.1.59,172.16.0.19,47776,443,6,5.883,5,968,397,54,193.6,185.7425638,TCP Connection Flood
10.0.1.60,172.16.0.20,4943,80,6,0.483,2,401,347,54,200.5,207.1822869,ACK Flood
10.0.1.61,172.16.0.66,54956,80,6,0.002,2,156,78,78,78,0,ACK Flood
10.0.1.62,172.16.0.22,26563,80,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.1.63,172.16.0.8,33113,443,6,0.073,3,314,152,66,104.6666667,43.65012409,ACK Flood
10.0.1.64,172.16.0.38,9593,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.65,172.16.0.9,38804,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.66,172.16.0.43,80,54724,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.67,172.16.0.67,65395,443,6,14.836,9,796,238,66,88.44444444,56.95417261,ACK Flood
10.0.1.68,172.16.0.57,30737,443,6,36.196,3,162,54,54,54,0,ACK Flood
10.0.1.69,172.16.0.68,80,57590,6,9.991,11,6490,590,590,590,0,ACK Flood
10.0.1.70,172.16.0.66,53724,80,6,39.766,4,264,66,66,66,0,ACK Flood
10.0.1.71,172.16.0.19,21703,443,6,0,2,132,66,66,66,0,TCP Connection Flood
10.0.1.72,172.16.0.40,9628,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.72,172.16.0.40,9629,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.73,172.16.0.6,11449,65510,6,0,1,298,298,298,298,0,ACK Flood
10.0.1.74,172.16.0.64,50553,443,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.75,172.16.0.17,29720,8567,6,39.11,7,1039,619,66,148.4285714,207.5795889,ACK Flood
10.0.1.76,172.16.0.22,22649,80,6,0,1,86,86,86,86,0,ACK Flood
10.0.1.21,172.16.0.50,56201,443,6,0,1,592,592,592,592,0,ACK Flood
10.0.0.240,172.16.0.26,24636,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.77,172.16.0.42,9812,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.78,172.16.0.37,9007,443,6,3.756,8,528,66,66,66,0,ACK Flood
10.0.0.231,172.16.0.21,28958,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.79,172.16.0.64,23314,80,6,31.472,3,461,321,66,153.6666667,144.9701119,TCP Connection Flood
10.0.1.80,172.16.0.69,63616,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.81,172.16.0.70,40030,80,6,0,1,464,464,464,464,0,ACK Flood
10.0.1.3,172.16.0.39,63014,443,6,2.208,2,910,455,455,455,0,TCP Connection Flood
10.0.0.240,172.16.0.26,24633,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.82,172.16.0.71,52075,443,6,30.335,3,653,521,66,217.6666667,262.6943725,ACK Flood
10.0.1.83,172.16.0.2,9876,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.21,172.16.0.50,56245,443,6,0,1,601,601,601,601,0,ACK Flood
10.0.1.84,172.16.0.64,63712,443,6,3.211,2,132,66,66,66,0,TCP Connection Flood
10.0.1.85,172.16.0.28,22750,9567,6,1.893,10,684,78,66,68.4,5.059644256,TCP Connection Flood
10.0.1.86,172.16.0.58,41353,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.87,172.16.0.72,80,10306,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.88,172.16.0.42,13590,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.89,172.16.0.16,443,49434,6,0,1,66,66,66,66,0,SYN_ACK Flood
10.0.1.90,172.16.0.54,39357,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.91,172.16.0.19,31426,443,6,0,2,108,54,54,54,0,TCP Connection Flood
10.0.0.251,172.16.0.35,58151,80,6,28.976,5,3079,1328,66,615.8,656.6035333,ACK Flood
10.0.1.92,172.16.0.72,443,63300,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.93,172.16.0.10,64038,39880,6,0.001,2,950,715,235,475,339.411255,ACK Flood
10.0.1.94,172.16.0.37,2086,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.95,172.16.0.69,44037,443,6,0.323,2,1132,566,566,566,0,ACK Flood
10.0.1.96,172.16.0.38,57940,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.97,172.16.0.23,59765,33571,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.98,172.16.0.57,54238,80,6,0.044,3,720,503,54,240,234.1943637,ACK Flood
10.0.0.255,172.16.0.36,3923,80,6,8.361,6,396,66,66,66,0,ACK Flood
10.0.1.99,172.16.0.6,60924,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.100,172.16.0.19,27031,443,6,5.951,6,1732,758,54,288.6666667,363.5440368,TCP Connection Flood
10.0.1.101,172.16.0.66,1922,80,6,6.636,6,324,54,54,54,0,ACK Flood
10.0.1.102,172.16.0.54,14865,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.103,172.16.0.17,33197,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.103,172.16.0.17,33200,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.103,172.16.0.17,33199,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.103,172.16.0.17,33011,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.104,172.16.0.5,7021,80,6,7.619,3,234,78,78,78,0,ACK Flood
10.0.1.103,172.16.0.17,33012,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.105,172.16.0.73,443,40950,6,34.34,2,2656,1328,1328,1328,0,ACK Flood
10.0.0.221,172.16.0.6,58897,65510,6,0,1,224,224,224,224,0,ACK Flood
10.0.1.106,172.16.0.74,15254,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.107,172.16.0.9,40529,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.108,172.16.0.22,28487,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.109,172.16.0.13,39610,443,6,0.002,2,2656,1328,1328,1328,0,ACK Flood
10.0.1.54,172.16.0.58,31729,443,6,27.908,3,278,146,66,92.66666667,46.18802154,ACK Flood
10.0.1.110,172.16.0.22,42349,80,6,0.001,2,140,74,66,70,5.656854249,ACK Flood
10.0.1.111,172.16.0.61,46376,443,6,0.001,2,156,78,78,78,0,TCP Connection Flood
10.0.1.105,172.16.0.73,443,40944,6,2.976,2,2656,1328,1328,1328,0,ACK Flood
10.0.1.112,172.16.0.69,18648,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.113,172.16.0.40,31668,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.114,172.16.0.75,63680,443,6,0,1,1254,1254,1254,1254,0,ACK Flood
10.0.1.115,172.16.0.55,51465,443,6,30.218,2,132,66,66,66,0,ACK Flood
10.0.1.116,172.16.0.76,25452,443,6,1.693,8,528,66,66,66,0,ACK Flood
10.0.1.117,172.16.0.47,9315,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.69,172.16.0.68,80,64271,6,10.844,12,7080,590,590,590,0,ACK Flood
10.0.1.118,172.16.0.77,36673,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.119,172.16.0.22,46288,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.119,172.16.0.22,46290,80,6,2.329,2,671,605,66,335.5,381.1305551,ACK Flood
10.0.1.119,172.16.0.22,46292,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.120,172.16.0.65,10177,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.121,172.16.0.58,13207,443,6,20.215,2,697,551,146,348.5,286.3782464,ACK Flood
10.0.1.122,172.16.0.78,52551,80,6,0.003,3,198,66,66,66,0,ACK Flood
10.0.1.119,172.16.0.22,46294,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.123,172.16.0.48,12538,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.124,172.16.0.79,32135,9008,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.125,172.16.0.17,27981,8567,6,0,1,78,78,78,78,0,ACK Flood
10.0.1.126,172.16.0.66,56808,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.127,172.16.0.65,7397,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.128,172.16.0.38,6194,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.128,172.16.0.38,6228,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.129,172.16.0.80,12271,443,6,0.776,3,186,66,54,62,6.92820323,ACK Flood
10.0.1.130,172.16.0.22,19427,80,6,0.023,2,132,66,66,66,0,ACK Flood
10.0.1.131,172.16.0.22,16550,80,6,0,1,892,892,892,892,0,ACK Flood
10.0.1.132,172.16.0.23,59669,33571,6,0.336,3,1635,1328,148,545,678.1201958,ACK Flood
10.0.1.133,172.16.0.42,11809,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.133,172.16.0.42,11808,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.21,172.16.0.50,56223,443,6,0,1,594,594,594,594,0,ACK Flood
10.0.0.240,172.16.0.26,24409,24889,6,0,1,78,78,78,78,0,ACK Flood
10.0.0.240,172.16.0.26,24645,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.105,172.16.0.73,443,40940,6,19.069,2,2656,1328,1328,1328,0,ACK Flood
10.0.1.134,172.16.0.63,29858,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.131,172.16.0.22,16552,80,6,0,1,892,892,892,892,0,ACK Flood
10.0.1.135,172.16.0.23,16695,33571,6,2.154,5,3550,1328,54,710,614.4818956,ACK Flood
10.0.1.136,172.16.0.47,64685,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.137,172.16.0.43,15539,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.138,172.16.0.81,57364,443,6,0.574,3,198,66,66,66,0,ACK Flood
10.0.1.139,172.16.0.71,9999,443,6,7.713,7,1285,701,66,183.5714286,229.4012911,ACK Flood
10.0.1.140,172.16.0.16,443,43028,6,0,1,62,62,62,62,0,SYN_ACK Flood
10.0.0.215,172.16.0.9,51918,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.141,172.16.0.79,1971,7896,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.142,172.16.0.19,49459,443,6,14.383,5,968,397,54,193.6,185.7425638,TCP Connection Flood
10.0.1.143,172.16.0.41,14653,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.144,172.16.0.2,20763,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.133,172.16.0.42,11810,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.145,172.16.0.22,18458,80,6,0,1,1328,1328,1328,1328,0,ACK Flood
10.0.1.146,172.16.0.82,58230,443,6,0,1,448,448,448,448,0,ACK Flood
10.0.1.147,172.16.0.82,3903,443,6,17.518,8,432,54,54,54,0,ACK Flood
10.0.1.148,172.16.0.72,80,11078,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.149,172.16.0.54,11565,9567,6,0,1,632,632,632,632,0,ACK Flood
10.0.1.143,172.16.0.41,14654,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.143,172.16.0.41,14655,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.150,172.16.0.10,4334,80,6,0,1,419,419,419,419,0,ACK Flood
10.0.1.151,172.16.0.37,34278,443,6,20.013,10,660,66,66,66,0,ACK Flood
10.0.1.152,172.16.0.19,54565,443,6,21.94,8,708,180,54,88.5,56.71734429,TCP Connection Flood
10.0.1.153,172.16.0.19,20034,443,6,0.011,2,132,66,66,66,0,TCP Connection Flood
10.0.1.154,172.16.0.17,35501,8567,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.155,172.16.0.83,14584,443,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.156,172.16.0.66,50822,80,6,0.841,3,162,54,54,54,0,ACK Flood
10.0.1.157,172.16.0.28,63263,9567,6,0.79,2,156,78,78,78,0,TCP Connection Flood
10.0.1.158,172.16.0.57,39311,80,6,10.576,2,666,612,54,333,394.5655839,ACK Flood
10.0.1.157,172.16.0.28,63280,9567,6,0.009,2,156,78,78,78,0,TCP Connection Flood
10.0.1.157,172.16.0.28,63262,9567,6,0.001,2,156,78,78,78,0,TCP Connection Flood
10.0.1.157,172.16.0.28,63264,9567,6,0.001,2,156,78,78,78,0,TCP Connection Flood
10.0.1.159,172.16.0.22,51372,80,6,7.82,2,379,313,66,189.5,174.655375,ACK Flood
10.0.1.160,172.16.0.5,56966,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.157,172.16.0.54,62725,9567,6,0,1,78,78,78,78,0,TCP Connection Flood
10.0.1.161,172.16.0.84,10188,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.162,172.16.0.64,44499,443,6,10.026,5,354,78,66,70.8,6.57267069,TCP Connection Flood
10.0.1.41,172.16.0.58,30293,443,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.1.163,172.16.0.76,20397,443,6,0,2,132,66,66,66,0,ACK Flood
10.0.1.164,172.16.0.42,4613,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.165,172.16.0.34,37026,443,6,0.876,2,132,66,66,66,0,ACK Flood
10.0.1.142,172.16.0.19,57081,443,6,12.649,5,686,256,54,137.2,108.559661,TCP Connection Flood
10.0.0.223,172.16.0.9,30291,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.87,172.16.0.72,80,10313,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.0.240,172.16.0.26,22411,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.166,172.16.0.61,34240,443,6,13.5,4,264,66,66,66,0,TCP Connection Flood
10.0.1.167,172.16.0.42,58814,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.168,172.16.0.28,35317,80,6,0,2,132,66,66,66,0,TCP Connection Flood
10.0.1.169,172.16.0.60,28246,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.0.215,172.16.0.9,51957,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.170,172.16.0.85,35287,443,6,7.07,2,660,582,78,330,356.3818177,ACK Flood
10.0.1.171,172.16.0.83,5761,443,6,0,1,54,54,54,54,0,TCP Connection Flood
10.0.1.172,172.16.0.6,35288,65509,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.39,172.16.0.56,49157,24882,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.173,172.16.0.86,5042,3389,6,7.789,2,194,97,97,97,0,ACK Flood
10.0.1.174,172.16.0.16,80,51768,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.157,172.16.0.28,63265,9567,6,0.001,2,156,78,78,78,0,TCP Connection Flood
10.0.0.218,172.16.0.12,7683,52878,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.175,172.16.0.67,49192,443,6,3.46,3,453,291,66,151,122.1679172,ACK Flood
10.0.1.152,172.16.0.19,5229,443,6,5.235,16,2096,458,54,131,130.8913035,TCP Connection Flood
10.0.1.176,172.16.0.47,53626,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.157,172.16.0.54,62726,9567,6,0,1,78,78,78,78,0,TCP Connection Flood
10.0.1.163,172.16.0.76,20394,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.0.253,172.16.0.23,59455,33571,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.177,172.16.0.38,15929,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.108,172.16.0.22,28449,80,6,0,1,821,821,821,821,0,ACK Flood
10.0.1.87,172.16.0.72,80,10314,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.157,172.16.0.54,62724,9567,6,0,1,78,78,78,78,0,TCP Connection Flood
10.0.1.178,172.16.0.38,7694,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.179,172.16.0.22,9723,80,6,3.89,3,198,66,66,66,0,ACK Flood
10.0.1.21,172.16.0.50,56248,443,6,0,1,601,601,601,601,0,ACK Flood
10.0.1.180,172.16.0.87,443,51692,6,0,1,1328,1328,1328,1328,0,ACK Flood
10.0.1.76,172.16.0.22,22652,80,6,0.001,2,172,86,86,86,0,ACK Flood
10.0.1.181,172.16.0.43,59227,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.182,172.16.0.37,15235,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.181,172.16.0.43,59231,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.181,172.16.0.43,59233,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.183,172.16.0.22,46742,80,6,0,1,1079,1079,1079,1079,0,ACK Flood
10.0.1.184,172.16.0.42,10180,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.181,172.16.0.43,59232,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.185,172.16.0.25,19724,443,6,0.944,3,281,119,66,93.66666667,26.57693235,ACK Flood
10.0.1.186,172.16.0.65,41756,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.187,172.16.0.2,49199,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.181,172.16.0.43,59230,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.188,172.16.0.38,59817,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.181,172.16.0.43,59805,80,6,0,1,74,74,74,74,0,TCP Connection Flood
10.0.1.187,172.16.0.2,49205,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.57,172.16.0.65,50050,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.189,172.16.0.88,58266,443,6,0,1,179,179,179,179,0,ACK Flood
10.0.1.157,172.16.0.54,62727,9567,6,0,1,78,78,78,78,0,TCP Connection Flood
10.0.1.190,172.16.0.47,48559,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.191,172.16.0.17,64905,8567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.157,172.16.0.54,62743,9567,6,0,1,78,78,78,78,0,TCP Connection Flood
10.0.0.218,172.16.0.12,5892,52878,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.192,172.16.0.22,42350,80,6,0.001,2,120,66,54,60,8.485281374,ACK Flood
10.0.1.193,172.16.0.54,5477,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.194,172.16.0.78,49294,80,6,0.141,6,396,66,66,66,0,ACK Flood
10.0.1.70,172.16.0.66,53728,80,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.1.107,172.16.0.9,40531,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.195,172.16.0.89,58778,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.196,172.16.0.66,56848,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.68,172.16.0.57,3857,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.197,172.16.0.28,47636,9567,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.0.249,172.16.0.33,14390,80,6,0.205,2,493,427,66,246.5,255.265548,ACK Flood
10.0.1.198,172.16.0.2,16768,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.199,172.16.0.80,62389,443,6,0.001,2,225,131,94,112.5,26.1629509,ACK Flood
10.0.1.200,172.16.0.90,24807,80,6,0.195,2,863,797,66,431.5,516.895057,ACK Flood
10.0.1.201,172.16.0.91,52791,31280,6,1.563,15,19920,1328,1328,1328,0,ACK Flood
10.0.1.202,172.16.0.39,62617,443,6,0.612,6,396,66,66,66,0,TCP Connection Flood
10.0.1.203,172.16.0.44,7783,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.204,172.16.0.64,46980,443,6,1.349,5,342,78,66,68.4,5.366563146,TCP Connection Flood
10.0.1.205,172.16.0.40,41490,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.206,172.16.0.19,6225,443,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.1.132,172.16.0.23,59420,33571,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.207,172.16.0.16,80,58436,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.208,172.16.0.22,9894,80,6,0.605,3,2541,1090,361,847,420.8883462,ACK Flood
10.0.1.157,172.16.0.28,63255,9567,6,0.131,2,156,78,78,78,0,TCP Connection Flood
10.0.1.209,172.16.0.2,64013,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.210,172.16.0.41,3007,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.210,172.16.0.41,3008,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.211,172.16.0.13,46128,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.212,172.16.0.16,80,42868,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.87,172.16.0.72,80,10315,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.213,172.16.0.92,2042,80,6,0.202,2,132,66,66,66,0,TCP Connection Flood
10.0.1.195,172.16.0.89,58774,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.214,172.16.0.44,16651,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.215,172.16.0.24,14711,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.0.248,172.16.0.32,57658,443,6,0,1,97,97,97,97,0,ACK Flood
10.0.0.240,172.16.0.26,22492,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.216,172.16.0.54,24611,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.217,172.16.0.93,48279,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.218,172.16.0.42,27713,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.219,172.16.0.34,59076,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.220,172.16.0.22,26435,80,6,0.296,2,372,306,66,186,169.7056275,ACK Flood
10.0.1.221,172.16.0.93,62007,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.222,172.16.0.40,18031,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.162,172.16.0.64,44499,443,6,0,1,192,192,192,192,0,TCP Connection Flood
10.0.1.223,172.16.0.17,38099,8567,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.224,172.16.0.69,18309,443,6,58.198,7,5214,1328,66,744.8571429,605.8328781,ACK Flood
10.0.0.244,172.16.0.29,15742,443,6,59.08,79,4266,54,54,54,0,ACK Flood
10.0.1.94,172.16.0.37,2086,443,6,45.572,9,1448,614,66,160.8888889,175.1316965,ACK Flood
10.0.0.238,172.16.0.25,443,43854,6,58.802,88,116864,1328,1328,1328,0,ACK Flood
10.0.0.213,172.16.0.7,443,51480,6,57.713,21,27888,1328,1328,1328,0,ACK Flood
10.0.1.225,172.16.0.75,56565,443,6,13.166,4,1857,796,66,464.25,361.2075811,ACK Flood
10.0.1.75,172.16.0.17,29784,8567,6,53.807,5,899,627,66,179.8,250.0163995,SYN Flood
10.0.0.255,172.16.0.36,3634,80,6,43.99,21,2619,1207,66,124.7142857,248.0675599,ACK Flood
10.0.0.255,172.16.0.36,3926,80,6,43.991,45,4135,1207,66,91.88888889,170.0273002,ACK Flood
10.0.1.226,172.16.0.16,443,59196,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.227,172.16.0.28,14497,9567,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.1.228,172.16.0.94,64987,443,6,0.868,3,300,180,54,100,69.5413546,ACK Flood
10.0.1.35,172.16.0.55,7932,443,6,45.109,5,342,78,66,68.4,5.366563146,ACK Flood
10.0.1.75,172.16.0.17,29785,8567,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.215,172.16.0.24,14711,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.0.220,172.16.0.15,54540,443,6,53.945,16,924,66,54,57.75,5.744562647,ACK Flood
10.0.0.220,172.16.0.15,63740,443,6,52.781,31,1882,74,54,60.70967742,7.959034901,ACK Flood
10.0.1.98,172.16.0.57,54238,80,6,46.899,3,271,163,54,90.33333333,62.93117934,ACK Flood
10.0.1.229,172.16.0.47,23322,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.1.27,172.16.0.46,443,59961,6,53.895,3,2710,1328,54,903.3333333,735.5442429,ACK Flood
10.0.1.81,172.16.0.70,40030,80,6,40.105,41,3068,464,54,74.82926829,63.15532536,ACK Flood
10.0.1.11,172.16.0.43,37140,80,6,34.105,3,934,790,66,311.3333333,414.5809129,TCP Connection Flood
10.0.1.204,172.16.0.64,46980,443,6,46.332,3,648,378,78,216,151.4331536,TCP Connection Flood
10.0.1.230,172.16.0.50,57546,443,6,43.055,2,663,609,54,331.5,392.4442636,ACK Flood
10.0.1.231,172.16.0.22,5935,80,6,41.733,3,462,354,54,154,173.2050808,ACK Flood
10.0.1.173,172.16.0.86,5042,3389,6,52.584,9,815,111,54,90.55555556,21.26682341,ACK Flood
10.0.1.213,172.16.0.92,2042,80,6,2.572,20,1320,66,66,66,0,TCP Connection Flood
10.0.1.232,172.16.0.53,49233,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.233,172.16.0.9,40828,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.234,172.16.0.41,39355,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.163,172.16.0.76,20397,443,6,50.366,11,726,66,66,66,0,ACK Flood
10.0.1.235,172.16.0.9,40204,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.236,172.16.0.17,22721,8567,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.237,172.16.0.2,59905,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.0.245,172.16.0.30,53951,29907,6,0.012,4,320,106,54,80,30.022214,ACK Flood
10.0.1.238,172.16.0.84,20994,443,6,34.04,2,156,90,66,78,16.97056275,ACK Flood
10.0.1.239,172.16.0.87,16466,443,6,1.212,3,357,195,66,119,67.50555533,ACK Flood
10.0.1.240,172.16.0.9,14030,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.241,172.16.0.19,49756,443,6,53.225,4,216,54,54,54,0,TCP Connection Flood
10.0.1.65,172.16.0.93,38927,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.42,172.16.0.25,47579,443,6,42.426,4,264,66,66,66,0,ACK Flood
10.0.1.29,172.16.0.14,29924,65510,6,49.535,2,594,297,297,297,0,ACK Flood
10.0.1.101,172.16.0.66,1813,80,6,31.283,3,162,54,54,54,0,ACK Flood
